nombre,lat,lon,riesgo
ESCUELA INTEGRAL BOLIVARIANA CECILIA BAZAN DE  SEGURA,10.1611,-68.8939,1
ESCUELA INTEGRAL BOLIVARIANA CEDEÑO,9.98823,-68.4925,1
ESCUELA INTEGRAL BOLIVARIANA CUMARIPA,10.1537,-68.8264,1
ESCUELA INTEGRAL BOLIVARIANA ESCALONA Y CALATAYUD,10.1595,-68.9028,1
ESCUELA INTEGRAL BOLIVARIANA EZEQUIEL ZAMORA,10.3332,-68.7446,1
ESCUELA INTEGRAL BOLIVARIANA LA BARTOLA,10.2193,-68.8762,1
ESCUELA INTEGRAL BOLIVARIANA LA BLANQUERA,10.0928,-69.0319,1
ESCUELA INTEGRAL BOLIVARIANA LA HERMITA,10.291,-68.7554,1
ESCUELA INTEGRAL BOLIVARIANA LA LIBERTAD,10.1574,-68.8886,1
ESCUELA INTEGRAL BOLIVARIANA LA MARROQUINA,10.3157,-68.6864,1
ESCUELA INTEGRAL BOLIVARIANA LA NEGRITA,10.3035,-68.7205,1
ESCUELA INTEGRAL BOLIVARIANA LAS MULITAS,10.1503,-68.7438,1
ESCUELA INTEGRAL BOLIVARIANA LAS PIEDRITAS,10.1484,-68.5695,1
ESCUELA INTEGRAL BOLIVARIANA LOS COGOLLOS,10.1575,-68.6979,1
ESCUELA INTEGRAL BOLIVARIANA LOS HORCONES,10.163,-68.8952,1
ESCUELA INTEGRAL BOLIVARIANA MARIA DOLORES ARAUJO,9.32117,-70.5884,1
ESCUELA INTEGRAL BOLIVARIANA MARIA EVA DE LISCANO,10.3346,-68.7512,1
ESCUELA INTEGRAL BOLIVARIANA MURACHI,10.1653,-68.5453,1
ESCUELA INTEGRAL BOLIVARIANA PANCHITO,10.1847,-68.6947,1
ESCUELA INTEGRAL BOLIVARIANA REPUBLICA DE PANAMA,10.6018,-66.9262,1
ESCUELA INTEGRAL BOLIVARIANA SAN VICENTE,10.1272,-68.6324,1
ESCUELA INTEGRAL BOLIVARIANA SANTA ROSA DE TEJERIAS,10.0141,-68.5246,1
ESCUELA INTEGRAL BOLIVARIANA TAMANAVARE,10.2771,-68.7205,1
ESCUELA INTEGRAL BOLIVARIANA VIJAGUAL,10.2721,-68.7125,1
ESCUELA INTERNADO JUDICIAL CONCENTRADA  21,8.61336,-70.1929,1
ESCUELA JOAQUIN COSTA,10.6009,-71.664,1
ESCUELA JOSE MERCEDES SANTELIZ,10.4844,-66.8151,1
ESCUELA LICEO BOLIVARIANO EMILIO CONSTANTINO GUERRERO,7.75524,-72.2301,1
ESCUELA MANUEL SEGUNDO SANCHEZ,10.5885,-66.9525,1
ESCUELA MARTIN VERA GUERRA,10.4675,-66.6248,1
ESCUELA MULTIGRADO NACIONAL SIN NUMERO,9.18191,-69.7121,1
ESCUELA MUNICIPAL 5 DE JULIO,10.468,-66.7918,1
ESCUELA MUNICIPAL ALBERTO RAVELL,10.5927,-66.9764,1
ESCUELA MUNICIPAL ANDRES ELOY BLANCO,10.4676,-66.7825,1
ESCUELA MUNICIPAL BARBARO RIVAS,10.4482,-66.8658,1
ESCUELA MUNICIPAL CARMEN BALVERDE,10.4576,-66.7632,1
ESCUELA MUNICIPAL COROMOTO,10.4838,-66.7972,1
ESCUELA MUNICIPAL FERMIN TORO,10.4708,-66.7965,1
ESCUELA MUNICIPAL FRANCISCO DE MIRANDA,10.4922,-66.8215,1
ESCUELA MUNICIPAL HUGO DOMINGUEZ SANCHEZ,10.5992,-66.9688,1
ESCUELA MUNICIPAL JERMAN UBALDO LIRA,10.4498,-66.8593,1
ESCUELA MUNICIPAL LA GUAIRA,10.6013,-66.9311,1
ESCUELA MUNICIPAL LUISA CACERES DE ARISMENDI,7.78171,-72.2174,1
ESCUELA MUNICIPAL LUISA CASTILLO,10.6041,-66.9165,1
ESCUELA MUNICIPAL MIGUEL ZUNIAGA,10.6001,-66.9638,1
ESCUELA MUNICIPAL NUMERO 05 MIGUEL JOSE SANZ,10.4338,-66.8745,1
ESCUELA MUNICIPAL PAZ CASTILLO,10.4806,-66.7812,1
ESCUELA NACIONAL AVELINA DUARTE,7.89049,-67.4821,1
ESCUELA NACIONAL BARTOLOME SALOM,10.4679,-66.7899,1
ESCUELA NACIONAL BASICA SAN VICENTE,9.54136,-69.2141,1
ESCUELA NACIONAL BOLIVARIANA BACHILLER JOSÉ JOAQUÍN DE LEÓN,10.95,-63.8577,1
ESCUELA NACIONAL BOLIVARIANA BARARIDA,10.08,-69.3016,1
ESCUELA NACIONAL BOLIVARIANA EL VIGIA,10.3469,-67.0314,1
ESCUELA NACIONAL BOLIVARIANA MACHIRI,7.80601,-72.2255,1
ESCUELA NACIONAL BOLIVARIANA MIGUEL ANGEL DELGADO,10.0883,-69.3314,1
ESCUELA NACIONAL CARABALLEDA,10.6094,-66.8489,1
ESCUELA NACIONAL CONCENTRADA NUMERO 326,7.66023,-72.4369,1
ESCUELA NACIONAL CONCENTRADA NUMERO 3348-1880,9.67192,-69.2072,1
ESCUELA NACIONAL DIMAS ACOSTA ALVAREZ,10.0594,-69.3702,1
ESCUELA NACIONAL DOÑA EDELMIRA QUINTERO DE LOBO,8.55494,-71.2349,1
ESCUELA NACIONAL EDUARDO CHURION,10.4598,-66.52,1
ESCUELA NACIONAL EL TAMARINDO,10.4716,-66.6403,1
ESCUELA NACIONAL GRADUADA JUDITH DALO SANDON,10.4622,-66.6145,1
ESCUELA NACIONAL GRADUADA SAN ANTONIO,9.56764,-69.19,1
ESCUELA NACIONAL GRADUADA VERAGACHA,10.0707,-69.2515,1
ESCUELA NACIONAL INES LUCIA YEPEZ,10.0661,-69.33,1
ESCUELA NACIONAL INICIAL SIMONCITO LA FLORECITA,9.7509,-63.1252,1
ESCUELA NACIONAL JESUS MARIA ALFARO ZAMORA,10.464,-66.8319,1
ESCUELA NACIONAL LA CONCORDIA 2,10.0382,-69.4313,1
ESCUELA NACIONAL MAGALI BURGOS DE LOPEZ,10.4861,-66.8134,1
ESCUELA NACIONAL MANUEL AGUIRRE ELORRIAGA,10.4922,-66.793,1
ESCUELA NACIONAL MOREDE,10.1606,-70.069,1
ESCUELA NACIONAL NUMERO 3332 Y 202,9.60043,-69.3199,1
ESCUELA NACIONAL NUMERO 3765,9.6377,-69.2349,1
ESCUELA NACIONAL PABLO JOSE ALVAREZ,10.0605,-69.334,1
ESCUELA NACIONAL RICARDO ZULUAGA,10.499,-66.8311,1
ESCUELA NACIONAL SAN ANTONIO,10.0556,-69.3275,1
ESCUELA NACIONAL SAN JOSE,10.405,-71.4191,1
ESCUELA NACIONAL TACATA,10.3561,-67.0423,1
ESCUELA NACIONAL UNITARIA NUMERO 211,9.37273,-69.852,1
ESCUELA NACIONAL UNITARIA NUMERO 76,9.65847,-69.1863,1
ESCUELA POPULAR CATOLICA FE Y ALEGRIA,9.04165,-69.7405,1
ESCUELA PRE-VOCACIONAL CAP MONSEÑOR SIXTO SOSA,9.86153,-66.3683,1
ESCUELA PRIMARIA  APOLINAR CANTOR,9.7073,-63.2148,1
ESCUELA PRIMARIA  EL ROSARIO,7.60001,-68.4489,1
ESCUELA PRIMARIA  JUANA RAMIREZ,9.72474,-63.2392,1
ESCUELA PRIMARIA BASICA CONCENTRADA ESTADAL MATA OSCURA,9.56441,-68.785,1
ESCUELA PRIMARIA BETHEL TURUMBA,7.77361,-67.7991,1
ESCUELA PRIMARIA BOLAVARIANA RABANAL,7.83232,-67.5301,1
ESCUELA PRIMARIA BOLIVARIANA ANA DE MEDINA,7.75175,-67.5593,1
ESCUELA PRIMARIA BOLIVARIANA ANA ROSA CARO DE SOSA,7.10466,-70.761,1
ESCUELA PRIMARIA BOLIVARIANA ANTONIO JOSÉ TORREALBA,7.87198,-67.4419,1
ESCUELA PRIMARIA BOLIVARIANA ARNALDO REINA,7.88998,-67.4608,1
ESCUELA PRIMARIA BOLIVARIANA BUENA VISTA,7.8238,-68.2701,1
ESCUELA PRIMARIA BOLIVARIANA DIEGO EUGENIO CHACON,7.7821,-68.2233,1
ESCUELA PRIMARIA BOLIVARIANA EL BUCARE,7.87361,-67.4807,1
ESCUELA PRIMARIA BOLIVARIANA EL JOBO,7.70008,-68.2091,1
ESCUELA PRIMARIA BOLIVARIANA EL NAZARENO,7.77613,-68.2039,1
ESCUELA PRIMARIA BOLIVARIANA ESTADO NUEVA ESPARTA,10.472,-64.1532,1
ESCUELA PRIMARIA BOLIVARIANA FLORA DE CELIS,7.80989,-68.2039,1
ESCUELA PRIMARIA BOLIVARIANA LA VICTORIA,7.03197,-71.4353,1
ESCUELA PRIMARIA BOLIVARIANA LAS MONAS,7.03719,-71.4414,1
ESCUELA PRIMARIA BOLIVARIANA LEONARDO AGRINZONES,7.84505,-67.5157,1
ESCUELA PRIMARIA BOLIVARIANA LOS ALGARROBOS,7.77891,-67.8474,1
ESCUELA PRIMARIA BOLIVARIANA MANGO REDONDO,9.74022,-68.5232,1
ESCUELA PRIMARIA BOLIVARIANA MENCA DE LEONI,7.77823,-68.2263,1
ESCUELA PRIMARIA BOLIVARIANA OLINDA FRANCO DE CASTRO,7.82655,-67.6552,1
ESCUELA PRIMARIA BOLIVARIANA PUENTE PAEZ,7.0899,-70.7408,1
ESCUELA PRIMARIA BOLIVARIANA VIENTO A.,7.80351,-67.6886,1
ESCUELA PRIMARIA BOQUERONES,7.649,-68.1428,1
ESCUELA PRIMARIA CLEOTILDE PEREZ DE FERNANDEZ,7.6433,-67.6113,1
ESCUELA PRIMARIA CREACION TRAPICHITO,10.4699,-66.601,1
ESCUELA PRIMARIA ESTADAL BOYACA,9.74275,-63.1892,1
ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA,9.74169,-63.2071,1
ESCUELA PRIMARIA GRADUADA MIGUELINA MORILLO,7.77582,-67.7165,1
ESCUELA PRIMARIA ISABEL DE NAKATA,7.79029,-68.0554,1
ESCUELA PRIMARIA JOSE  HERNANDEZ,7.76435,-68.1788,1
ESCUELA PRIMARIA JOSE ANGEL MONTENEGRO,7.77323,-68.2277,1
ESCUELA PRIMARIA LA MORITA II VECINDARIO,7.77478,-67.7091,1
ESCUELA PRIMARIA NACIONAL   BOLIVARIANA PAULA BASTARDO,9.74013,-63.1771,1
ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON,9.73433,-63.1936,1
ESCUELA PRIMARIA NACIONAL  MIGUEL EDUARDO TURMERO,9.71671,-63.2022,1
ESCUELA PRIMARIA NACIONAL ADRIANA RENGEL DE SEQUERA,9.72664,-63.2056,1
ESCUELA PRIMARIA NACIONAL ALEJANDRO DE HUMBOLT,9.74675,-63.1884,1
ESCUELA PRIMARIA NACIONAL BATALLA DE LOS GODOS,9.7224,-63.1595,1
ESCUELA PRIMARIA NACIONAL BOLIVARIANA LA SABANA DEL ZORRO,9.79128,-63.2039,1
ESCUELA PRIMARIA NACIONAL CACIQUE GUANAGUANAI,9.6905,-63.2129,1
ESCUELA PRIMARIA NACIONAL EL AMBIENTE,9.76719,-63.1858,1
ESCUELA PRIMARIA NACIONAL JUAN FRANCISCO MILA DE LA ROCA,9.73123,-63.1818,1
ESCUELA PRIMARIA NACIONAL MEREYAL,9.74938,-63.1303,1
ESCUELA PRIMARIA NACIONAL VENTURA VARGAS,9.73877,-63.1807,1
ESCUELA PRIMARIA PAYARITA,7.78569,-67.8511,1
ESCUELA PRIMARIA PEDRO CAMEJO,7.89472,-68.1418,1
ESCUELA PRIMARIA SAN JOSE,7.875,-67.4715,1
ESCUELA PRIMARIA SANTA RUFINA,7.84731,-67.5118,1
ESCUELA PRIMARIA TOTUMITO,7.69498,-68.3572,1
ESCUELA PRIMERIA NACIONAL BOLIVARIANA PINTO SALINAS,9.73103,-63.1737,1
ESCUELA PRIMERIA NACIONAL DOÑA MENCA DE LEONI,9.77066,-63.2097,1
ESCUELA PUBLICA NACIONAL GABRIELA MISTRAL,9.79542,-63.1964,1
ESCUELA ROSA DE TENORIO,9.10745,-62.0643,1
ESCUELA RUIZ PINEDA I,10.0455,-69.3879,1
ESCUELA RURAL BOLIVARIANA GUARICUCO,10.596,-63.2493,1
ESCUELA RURAL BOLIVARIANA SAN LUIS,9.8427,-63.1631,1
ESCUELA RURAL LA CANDELARIA,10.0918,-68.6433,1
ESCUELA RURAL LAGUNA VERDE,9.97486,-68.6679,1
ESCUELA RURAL LAS GLORIAS,9.92256,-68.723,1
ESCUELA RURAL NUARITO,10.0146,-68.9593,1
ESCUELA RURAL ORUBAL,9.99461,-68.6257,1
ESCUELA RURAL SAN RAFAEL,10.1416,-68.8424,1
ESCUELA RURAL SANTA ANA O LA JOSEFINA,9.94925,-68.726,1
ESCUELA RURAL SANTA LUCIA,10.1015,-68.7075,1
ESCUELA SIMON RODRIGUEZ,8.99181,-62.0666,1
ESCUELA STELLA CECHINI,10.0759,-69.3249,1
ESCUELA TECNICA  ROBINSONIANA ROMULO GALLEGOS,10.3445,-68.7396,1
ESCUELA TECNICA  ROBINSONIANA SIMON RODRIGUEZ,8.60725,-71.1376,1
ESCUELA TECNICA AGROPECUARIA ACHAGUAS,7.85506,-68.3335,1
ESCUELA TECNICA AGROPECUARIA CARRIZAL,10.3499,-66.9782,1
ESCUELA TECNICA AGROPECUARIA FRANCISCO ARAMENDI,7.10091,-70.7578,1
ESCUELA TÉCNICA AGROPECUARIA ROBINSONIANA DE PESCA,10.4736,-64.1893,1
ESCUELA TECNICA AGROPECUARIA ROBINSONIANA SIMON BOLIVAR,9.78126,-63.1205,1
ESCUELA TECNICA COMERCIAL CARLOS GIL YEPEZ,10.0904,-69.307,1
ESCUELA TECNICA COMERCIAL DOCTOR AMBROSIO PERERA,10.0711,-69.2799,1
ESCUELA TECNICA COMERCIAL DOCTOR JESUS MUÑOZ TEBAR,10.3511,-67.0415,1
ESCUELA TECNICA COMERCIAL ELIODORO PINEDA,10.0808,-69.3111,1
ESCUELA TECNICA COMERCIAL MODESTO SILVA,10.474,-64.1646,1
ESCUELA TECNICA COMERCIAL PROFESOR ADEMAR VASQUEZ,9.56947,-69.2011,1
ESCUELA TECNICA COMERCIAL ROBINSONIANA JOSE LEONARDO CHIRINOS,8.60488,-70.2133,1
ESCUELA TECNICA COMERCIAL ROBINSONIANA NORBERTO PRADO,10.4677,-66.6015,1
ESCUELA TÉCNICA COMERCIAL SANTO TOMAS DE AQUINO (SALESIANOS),9.30679,-70.6091,1
ESCUELA TECNICA INDUSTRIAL (ETI),9.75364,-63.1673,1
ESCUELA TECNICA INDUSTRIAL GUANARE,9.01923,-69.7334,1
ESCUELA TECNICA INDUSTRIAL NACIONAL ANSELMO BELLOSO,10.5896,-71.6455,1
ESCUELA TECNICA INDUSTRIAL ROBINSONIANA CARLOS FIOLL,10.5962,-67.0421,1
ESCUELA TÉCNICA INDUSTRIAL ROBINSONIANA EMILIO TEBAR CARRASCO,10.4458,-64.1862,1
ESCUELA TECNICA INDUSTRIAL ROBINSONIANA RUBEN GONZALEZ,10.4752,-66.5928,1
ESCUELA TECNICA INDUSTRIAL ROQUE PINTO,10.3524,-67.0404,1
ESCUELA TECNICA LEONARDO INFANTE,10.4824,-66.816,1
ESCUELA TECNICA MANUEL ANTONIO PULIDO MENDEZ,8.57236,-71.1643,1
ESCUELA TECNICA POPULAR DON BOSCO,10.4935,-66.8249,1
ESCUELA TECNICA ROBINSONIANA CARLOS JOSE MUJICA,10.0925,-69.1205,1
ESCUELA TECNICA ROBINSONIANA COMERCIAL FELIX ANGEL LOZADA,9.73315,-63.191,1
ESCUELA TECNICA ROBINSONIANA DE CIENCIAS Y ARTES JUAN ANTONIO ROMAN VALECILLOS,7.76325,-72.2126,1
ESCUELA TECNICA ROBINSONIANA DR.EUSEBIO BAPTISTA,9.2688,-70.2317,1
ESCUELA TECNICA ROBINSONIANA PROFESOR  JOSE RICARDO GUILEN SUAREZ,8.54565,-71.2409,1
ESCUELA TERESA CARREÑO,9.80609,-63.3291,1
ESCUELA UNIDAD EDUCATIVA ESTADAL COROMOTO,8.5946,-71.1448,1
ESCUELA UNITARIA  ESTADAL SIN NUMERO MATA DE LEON,8.06156,-70.3651,1
ESCUELA UNITARIA  LAS DELICIAS,10.0005,-69.3467,1
ESCUELA UNITARIA EL QUEBRADON,9.26307,-70.6394,1
ESCUELA UNITARIA GUAIGUAYURE,10.2759,-70.1541,1
ESCUELA UNITARIA LA CEIBITA,8.35406,-70.5676,1
ESCUELA UNITARIA NUMERO 257,9.89158,-63.3074,1
ESCUELA UNITARIA NUMERO 91,10.3888,-70.1148,1
ESCUELA UNITARIA PAIVA,7.86695,-71.0926,1
ESCUELA UNITARIA RIECITO,9.99955,-69.3475,1
ESCUELA. BASICA. ELOY PAREDES,8.57669,-71.18,1
ESCUELA. BASICA. ESTADAL ARRECIFE,10.5862,-67.0803,1
ESCUELA. BASICA. ESTADAL CONCENTRADA. JUAN ANTONIO FONSECA,10.5307,-67.1205,1
ESCUELA. BASICA. ESTADAL VIA ETERNA,10.5937,-67.0192,1
ESCUELA. BASICA. ESTATAL JUAN ARANAGA,10.5954,-66.95,1
ESCUELA. BASICA. ESTATAL JUAN GERMAN ROSCIO,10.5948,-66.9547,1
ESCUELA. BASICA. NACIONAL. CATIA LA MAR,10.5838,-67.0193,1
ESCUELA. BASICA. NACIONAL. EL PARDILLO,10.5256,-67.13,1
ESCUELA. ESTATAL GUARDERIA INFANTIL CATIA LA MAR,10.5924,-67.0434,1
ESCUELA. ESTATAL VICENTE LECUNA,10.5993,-67.0233,1
ESCUELA. INTEGRAL BOLIVARIANA EUGENIA MARIA DE HOSTOS,10.598,-66.9727,1
ESCUELA. TECNOLOGICA. LICENCIADO ARANDA,10.5966,-66.9588,1
ESCUELAINTEGRAL BOLIVARIANA PARACAJE,10.1,-68.614,1
ESUELA BOLIVARIANA CIUDAD DE MATURIN,10.0869,-69.3222,1
ESUELA NACIONAL JUAN DE VILLEGAS,10.0953,-69.4349,1
FETRAMAGISTERIO,10.0712,-69.3195,1
FUERZA SALUD Y VIGOR CLUB DE LOS ABUELOS,10.4584,-66.7924,1
FUNDACION CONSERVATORIO VICENTE EMILIO SOJO,10.065,-69.2824,1
FUNDACION CULTURAL ATENEO DE CURACHO,10.664,-63.2355,1
FUNDACION ESCUELA DANZAS COCOROTE,10.3248,-68.7802,1
FUNDACION JOSE ANGEL LAMAS,10.4774,-66.8083,1
FUNDACION MUNICIPAL DEL NIÑO,10.0728,-69.3217,1
FUNDACION MUSEO DE BARQUISIMETO,10.0612,-69.3166,1
FUNDACION NACIONAL EL NINO SIMON CENTRO EDUCACION INICIAL LAS AVEJITAS,10.4871,-66.7528,1
FUNDACION NACIONAL EL NIÑO SIMON,9.20761,-66.0036,1
GERIATRICO PADRE LIZARDO,7.77705,-72.2079,1
GIMNASIO CUBIERTO 26 DE OCTUBRE,10.4565,-64.1887,1
GIMNASIO CUBIERTO CHELO CABRERA,10.6464,-63.2581,1
GIMNASIO CUBIERTO JESUS PIMPO ELORZA,10.329,-68.7677,1
GIMNASIO CUBIERTO LOS HORCONES,10.0326,-69.3629,1
GIMNASIO CUBIERTO NICOLAS OJEDA PARRA,10.3311,-68.753,1
GIMNASIO CUBIERTO TUCUPITA,9.06703,-62.0599,1
GIMNASIO VERTICAL,10.4925,-66.8502,1
GRUPO ESCOLAR  NACIONAL  DR MARCIAL HERNANDEZ,10.685,-71.6324,1
GRUPO ESCOLAR  RAFAEL IGNACIO MENDOZA,8.63986,-70.2387,1
GRUPO ESCOLAR  SAN FRANCISCO,10.5663,-71.6239,1
GRUPO ESCOLAR AMBROSIO PLAZA,10.4717,-66.5924,1
GRUPO ESCOLAR BACHILLER JOSE GABRIEL LANZA,9.10745,-62.0643,1
GRUPO ESCOLAR BACHILLER VIDAL,9.07673,-62.0673,1
GRUPO ESCOLAR BATALLA DE ARAURE,9.58183,-69.1964,1
GRUPO ESCOLAR BOLIVARIANO DURIGUA,9.55816,-69.1827,1
GRUPO ESCOLAR BOLIVARIANO MÁXIMO SAAVEDRA,9.24357,-70.2696,1
GRUPO ESCOLAR BOLIVIA TOVAR,10.0861,-69.3029,1
GRUPO ESCOLAR CABUDARE,10.0265,-69.2399,1
GRUPO ESCOLAR CAMAGUAN,8.93497,-67.4165,1
GRUPO ESCOLAR CARABOBO,9.06312,-62.0489,1
GRUPO ESCOLAR CARLOS RAFAEL CONTRERAS,9.086,-62.0921,1
GRUPO ESCOLAR CARLOS SOUBLETTE,8.62307,-70.2128,1
GRUPO ESCOLAR CECILIO ZUBILLAGA PERERA,10.0859,-69.316,1
GRUPO ESCOLAR CEFERINO ROJAS DIAZ,9.05004,-62.0435,1
GRUPO ESCOLAR CELESTINO PERAZA,9.06666,-62.0554,1
GRUPO ESCOLAR CIUDAD BOLIVAR,10.0565,-69.3383,1
GRUPO ESCOLAR CRISTOBAL MENDOZA,7.72616,-72.2422,1
GRUPO ESCOLAR DOCTOR LEONARDO RUIZ PINEDA,7.75438,-72.222,1
GRUPO ESCOLAR EL EDUCADOR,8.56471,-71.1771,1
GRUPO ESCOLAR EL EDUCADOR (B),8.56643,-71.1767,1
GRUPO ESCOLAR ELIAS CALIXTO POMPA,10.4713,-66.5402,1
GRUPO ESCOLAR ESTADAL CURPA,9.54775,-69.1994,1
GRUPO ESCOLAR ESTADAL EDUARDO EMIRO FERRER,10.631,-71.6602,1
GRUPO ESCOLAR ESTADAL RICAUTER,10.6356,-71.648,1
GRUPO ESCOLAR ESTADO GUARICO,8.63122,-70.2102,1
GRUPO ESCOLAR ESTADO LARA,8.55705,-71.2023,1
GRUPO ESCOLAR ESTADOS UNIDOS DE AMERICA,8.93406,-67.4288,1
GRUPO ESCOLAR EZEQUIEL BUJANDA,10.0321,-69.2641,1
GRUPO ESCOLAR FRANCISCO RIVAS,8.61581,-70.1935,1
GRUPO ESCOLAR GLADYS BRICEÑO MENDEZ,10.0331,-69.2719,1
GRUPO ESCOLAR GUATIRE,10.4696,-66.5532,1
GRUPO ESCOLAR JOSE DE LOS SANTOS PEREIRA,9.92198,-67.3767,1
GRUPO ESCOLAR JOSE FELIX RIBAS,9.90625,-67.3643,1
GRUPO ESCOLAR JOSE GREGORIO HERNANDEZ,10.0741,-69.3222,1
GRUPO ESCOLAR JOSE HERRERA OROPEZA,10.1826,-70.0761,1
GRUPO ESCOLAR JOSE RAFAEL VISO RODRIGUEZ,8.90822,-67.4409,1
GRUPO ESCOLAR JUAN TAMAYO RODRIGUEZ,10.0893,-69.3028,1
GRUPO ESCOLAR JUAN VICENTE GONZALEZ,9.07345,-62.0401,1
GRUPO ESCOLAR JUANA JOSEFA VARGAS,9.21512,-66.0111,1
GRUPO ESCOLAR LA FLORIDA,9.13072,-62.0697,1
GRUPO ESCOLAR LIC. FRANCISCO ARANDA,9.9136,-67.3537,1
GRUPO ESCOLAR LUISA ROJAS DE GONZALEZ,9.86124,-66.3849,1
GRUPO ESCOLAR MARQUEZ DEL PUMAR,7.81633,-71.176,1
GRUPO ESCOLAR MENCA DE LEONI II,10.4729,-66.6101,1
GRUPO ESCOLAR MONSEÑOR HELIMENAS AÑEZ,10.6585,-71.6372,1
GRUPO ESCOLAR NACIONAL AYACUCHO,10.0731,-69.3174,1
GRUPO ESCOLAR NACIONAL BATALLA DE BOYACA,10.7017,-71.5975,1
GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,9.03512,-69.7496,1
GRUPO ESCOLAR NACIONAL JUAN IGNACIO VALBUENA,10.3962,-71.4757,1
GRUPO ESCOLAR NACIONAL JUAREZ,10.0585,-69.2727,1
GRUPO ESCOLAR NACIONAL PRIMERO DE AGOSTO,10.6852,-71.6061,1
GRUPO ESCOLAR OTONIEL GUGLIETA,8.93233,-67.4216,1
GRUPO ESCOLAR PABLO EMILIO GAMBOA PEÑALOZA,7.77076,-72.2124,1
GRUPO ESCOLAR PEDRO ITRIAGO CHACIN,8.92524,-67.4329,1
GRUPO ESCOLAR PETION,9.06113,-62.0506,1
GRUPO ESCOLAR RAFAEL GONZALEZ UDIS,9.21734,-66.0013,1
GRUPO ESCOLAR RAFAEL NAPOLEON BAUTE,10.4816,-66.7976,1
GRUPO ESCOLAR RAFAEL VILLAVICENCIO,9.68575,-63.6117,1
GRUPO ESCOLAR RAIMUNDO ANDUEZA PALACIO,9.54997,-69.2122,1
GRUPO ESCOLAR RAMON ALFONZO BLANCO,10.4788,-66.5456,1
GRUPO ESCOLAR RAMON FRANCISCO FEO,8.92785,-67.4208,1
GRUPO ESCOLAR REPUBLICA DE COSTA RICA,10.0629,-69.3226,1
GRUPO ESCOLAR REPUBLICA DEL SALVADOR,10.5961,-66.9507,1
GRUPO ESCOLAR RUIZ PINEDA,10.4623,-66.6127,1
GRUPO ESCOLAR SIMON BOLIVAR,10.3527,-67.0364,1
GRUPO ESCOLAR SIMON RODRIGUEZ,10.4672,-66.6214,1
GRUPO ESCOLAR TARCISIA DE ROMERO,9.05809,-62.0421,1
GRUPO ESCUELA PRISCILO VELIZ,10.1754,-70.0748,1
GUARDERIA PRE ESCOLAR VIGERLI,10.4795,-66.844,1
GUARDERIA Y PREESCOLAR MI BELLA ILUCION,10.4854,-66.7957,1
HOGAR CACHORRITOS 11 Y 12 EL JEBE,10.1042,-69.3,1
HOGAR SAN JOSE DE LA MONTAÑA,10.6559,-71.6096,1
HOSP ANTIHANSENIANO MARTIN VEGAS,10.5857,-67.0149,1
HOSPITAL DR.JUAN DAZA PEREYRA,10.0566,-69.3398,1
I.U.T. JACINTO NAVARRO VALLENILLA,10.6159,-63.244,1
INCE,10.1636,-70.073,1
INCE CONSTRUCCION,10.4254,-64.1769,1
INCE INDUSTRIAL,10.4395,-64.1763,1
INCE MAR,10.9459,-63.866,1
INCE POLIVALENTE CARUPANO,10.6381,-63.2502,1
INCES,9.20623,-66.0049,1
INSTITUTO CENTRO APRENDIZAJE MADISON,10.465,-66.8315,1
INSTITUTO CICLO BASICO ESTEBAN GIL BORGES,10.4963,-66.8287,1
INSTITUTO CUMBRES DE CARACAS ASOCIACION CIVIL,10.466,-66.8373,1
INSTITUTO DE CICLO BASICO JUAN JOSE ABREU,10.4746,-66.5401,1
INSTITUTO DE EDUCACION ESPECIAL ACARIGUA,9.5571,-69.2028,1
INSTITUTO DE EDUCACION ESPECIAL BARINAS,8.63694,-70.2255,1
INSTITUTO DE EDUCACION ESPECIAL BOLIVARIANO CHIVACOA,10.1563,-68.8931,1
INSTITUTO DE EDUCACIÓN ESPECIAL BOLIVARIANO FRAY IGNACIO ALVAREZ,9.29464,-70.6053,1
INSTITUTO DE EDUCACION ESPECIAL BOLIVARIANO TARIBA,7.82132,-72.2232,1
INSTITUTO DE EDUCACION ESPECIAL LOS LLANOS,8.64287,-70.2419,1
INSTITUTO DE EDUCACION ESPECIAL MODELO LA GUAIRA,10.6111,-66.8615,1
INSTITUTO DE FORMACION INTEGRAL LOS PROCERES,10.5004,-66.8273,1
INSTITUTO DE MEJORAMIENTO PROFESIONAL DEL MAGISTERIO,9.05725,-62.0495,1
INSTITUTO DE NUEVAS PROFESIONES,10.4952,-66.8293,1
INSTITUTO DE PREVICION Y ASISTENCIA SOCIAL DEL MINISTERIO DE EDUCACION IPASME,10.3466,-68.734,1
INSTITUTO DIDACTICO ANDRES BELLO,10.478,-66.8214,1
INSTITUTO DIDACTICO ANTONIO JOSE DE SUCRE,10.4633,-66.8832,1
INSTITUTO EDUCACIONAL LANDER,10.4909,-66.8496,1
INSTITUTO EDUCATIVO CLAPAREDE,10.478,-66.8184,1
INSTITUTO EDUCATIVO INICIAL SIMÓN BOLÍVAR,9.57199,-69.2181,1
INSTITUTO EDUCATIVO SAN JUDAS TADEO,10.4676,-66.8082,1
INSTITUTO EINSTEIN,10.4934,-66.8596,1
INSTITUTO LA CONSOLACION,10.4746,-66.8914,1
