codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo
180801015,UNIDAD EDUCATIVA INSTITUTO CORAZÓN DE JESÚS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,642,,,,1
180801016,ESCUELA BOLIVARIANA NACIONAL JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,810,,,,1
180801016,ESCUELA BOLIVARIANA NACIONAL JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,810,,,,1
180801016,ESCUELA BOLIVARIANA NACIONAL JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,810,,,,1
180801016,ESCUELA BOLIVARIANA NACIONAL JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,4,810,,,,1
180801018,ESCUELA BOLIVARIANA ALIANZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,996,,,,1
180801018,ESCUELA BOLIVARIANA ALIANZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,996,,,,1
180801018,ESCUELA BOLIVARIANA ALIANZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,4,996,,,,1
180801018,ESCUELA BOLIVARIANA ALIANZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,5,996,,,,1
180801019,ESCUELA BOLIVARIANA 964,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,163,,,,1
180801020,ESCUELA BOLIVARIANA VILLAFAÑE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,968,,,,1
180801020,ESCUELA BOLIVARIANA VILLAFAÑE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,968,,,,1
180801020,ESCUELA BOLIVARIANA VILLAFAÑE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,968,,,,1
180801020,ESCUELA BOLIVARIANA VILLAFAÑE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,4,968,,,,1
180801021,GRUPO ESCOLAR CRISTÓBAL MENDOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,872,,,,1
180801021,GRUPO ESCOLAR CRISTÓBAL MENDOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,872,,,,1
180801021,GRUPO ESCOLAR CRISTÓBAL MENDOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,872,,,,1
180801021,GRUPO ESCOLAR CRISTÓBAL MENDOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,4,872,,,,1
180801022,ESCUELA ESTADAL UNITARIA 199,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,238,,,,1
180801025,UNIDAD EDUCATIVA ESTADAL RAMON BUENAHORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,882,,,,1
180801025,UNIDAD EDUCATIVA ESTADAL RAMON BUENAHORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,882,,,,1
180801025,UNIDAD EDUCATIVA ESTADAL RAMON BUENAHORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,882,,,,1
180801025,UNIDAD EDUCATIVA ESTADAL RAMON BUENAHORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,4,882,,,,1
180801025,UNIDAD EDUCATIVA ESTADAL RAMON BUENAHORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,5,882,,,,1
180801026,UNIDAD EDUCATIVA ESTADAL MANUEL FELIPE RUGELES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,803,,,,1
180801026,UNIDAD EDUCATIVA ESTADAL MANUEL FELIPE RUGELES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,803,,,,1
180801026,UNIDAD EDUCATIVA ESTADAL MANUEL FELIPE RUGELES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,803,,,,1
180801027,UNIDAD EDUCATIVA ESTADAL RAMON VIVAS GOMEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,900,,,,1
180801027,UNIDAD EDUCATIVA ESTADAL RAMON VIVAS GOMEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,900,,,,1
180801028,ESCUELA BOLIVARIANA RITA ELISA MEDINA DE USECHE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,514,,,,1
180801029,UNIDAD EDUCATIVA ESTADAL LUIS RAMIREZ CHACON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,610,,,,1
180801029,UNIDAD EDUCATIVA ESTADAL LUIS RAMIREZ CHACON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,610,,,,1
180801030,ESCUELA ESTADAL INTEGRAL BOLIVARIANA PRESBITERO VICTOR MANUEL VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,624,,,,1
180801030,ESCUELA ESTADAL INTEGRAL BOLIVARIANA PRESBITERO VICTOR MANUEL VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,624,,,,1
180801031,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA MENCA DE LEONI,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,825,,,,1
180801032,ESCUELA DE LABORES DEL ESTADO DOÑA MENCA DE LEONI,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,734,,,,1
180801033,ESCUELA ESTADAL CONCENTRADA GENERAL EZEQUIEL ZAMORA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,507,,,,1
180801034,CENTRO DE EDUCACIÓN INICIAL SIMONCITO JUAN BAUTISTA GARCIA ROA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,937,,,,1
180801034,CENTRO DE EDUCACIÓN INICIAL SIMONCITO JUAN BAUTISTA GARCIA ROA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,937,,,,1
180801034,CENTRO DE EDUCACIÓN INICIAL SIMONCITO JUAN BAUTISTA GARCIA ROA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,3,937,,,,1
180801035,JARDIN DE INFANCIA JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,972,,,,1
180801035,JARDIN DE INFANCIA JOSEFINA MOLINA DE DUQUE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,2,972,,,,1
180801038,BASE DE MISIONES EL INVICTO DE AMÉRICA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,735,,,,1
180801041,SABANA LARGA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,495,,,,1
180801042,CENTRO INICIAL ARCO IRIS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,972,,,,1
180801044,BASE DE MISION EL LEGADO DE CHAVEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,99,,,,1
180801045,BASE DE MISION SIMON BOLÍVAR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,165,,,,1
180801046,CASA COMUNAL GLADYS SANCHEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,01,PQ. LA CONCORDIA,1,135,,,,1
180802001,ESCUELA BOLIVARIANA CARLOS RANGEL LAMUS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,769,,,,1
180802001,ESCUELA BOLIVARIANA CARLOS RANGEL LAMUS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,769,,,,1
180802001,ESCUELA BOLIVARIANA CARLOS RANGEL LAMUS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,769,,,,1
180802002,LICEO BOLIVARIANO SIMÓN BOLÍVAR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,975,,,,1
180802002,LICEO BOLIVARIANO SIMÓN BOLÍVAR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,975,,,,1
180802002,LICEO BOLIVARIANO SIMÓN BOLÍVAR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,975,,,,1
180802004,UNIDAD EDUCATIVA COLEGIO CERVANTES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,700,,,,1
180802004,UNIDAD EDUCATIVA COLEGIO CERVANTES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,700,,,,1
180802005,UNIDAD EDUCATIVA PARROQUIAL COLEGIO COROMOTO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,926,,,,1
180802005,UNIDAD EDUCATIVA PARROQUIAL COLEGIO COROMOTO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,926,,,,1
180802006,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,827,,,,1
180802006,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,827,,,,1
180802006,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,827,,,,1
180802006,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,4,827,,,,1
180802006,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,5,827,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,4,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,5,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,6,871,,,,1
180802008,LICEO NACIONAL TÁCHIRA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,7,871,,,,1
180802010,GRUPO ESCOLAR PABLO EMILIO GAMBOA PEÑALOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,994,,,,1
180802010,GRUPO ESCOLAR PABLO EMILIO GAMBOA PEÑALOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,994,,,,1
180802010,GRUPO ESCOLAR PABLO EMILIO GAMBOA PEÑALOZA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,994,,,,1
180802011,GERIATRICO PADRE LIZARDO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,855,,,,1
180802011,GERIATRICO PADRE LIZARDO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,855,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,4,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,5,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,6,903,,,,1
180802012,UNIDAD EDUCATIVA MONSEÑOR SAN MIGUEL,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,7,903,,,,1
180802014,CASA DE LOS NIÑOS LOS PIRINEOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,662,,,,1
180802014,CASA DE LOS NIÑOS LOS PIRINEOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,662,,,,1
180802015,ESCUELA BOLIVARIANA PEDRO MARIA MORANTES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,1208,,,,1
180802015,ESCUELA BOLIVARIANA PEDRO MARIA MORANTES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,1208,,,,1
180802016,ESCUELA BOLIVARIANA ANTONIO ROMAN SILVA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,850,,,,1
180802016,ESCUELA BOLIVARIANA ANTONIO ROMAN SILVA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,850,,,,1
180802018,UNIDAD EDUCATIVA ESTADAL VICTOR MORENO OROZCO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,852,,,,1
180802018,UNIDAD EDUCATIVA ESTADAL VICTOR MORENO OROZCO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,852,,,,1
180802018,UNIDAD EDUCATIVA ESTADAL VICTOR MORENO OROZCO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,852,,,,1
180802019,ESCUELA ESTADAL INTEGRAL BOLIVARIANA CECILIO ACOSTA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,1231,,,,1
180802020,INSTITUTO UNIVERSITARIO DE LA FRONTERA IUFRONT,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,541,,,,1
180802020,INSTITUTO UNIVERSITARIO DE LA FRONTERA IUFRONT,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,541,,,,1
180802021,UNIVESIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,522,,,,1
180802021,UNIVESIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,522,,,,1
180802022,CENTRO DE EDUCACIÓN INICIAL ANDRES BELLO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,667,,,,1
180802023,CENTRO DE EDUCACIÓN INICIAL NACIONAL MARISCAL DE AYACUCHO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,860,,,,1
180802024,CENTRO DE EDUCACIÓN INICIAL SIMONCITO JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,774,,,,1
180802024,CENTRO DE EDUCACIÓN INICIAL SIMONCITO JUAN ANTONIO ROMAN VALECILLOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,774,,,,1
180802025,UNIDAD EDUCATIVA COLEGIO LOS PIRINEOS DON BOSCO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,913,,,,1
180802026,UNIDAD EDUCATIVA COLEGIO CRISTO REY,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,872,,,,1
180802026,UNIDAD EDUCATIVA COLEGIO CRISTO REY,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,2,872,,,,1
180802026,UNIDAD EDUCATIVA COLEGIO CRISTO REY,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,3,872,,,,1
180802026,UNIDAD EDUCATIVA COLEGIO CRISTO REY,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,4,872,,,,1
180802027,UNIDAD EDUCATIVA MUNICIPAL SIMÓN RODRÍGUEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,300,,,,1
180802028,UNIDAD EDUCATIVA INSTITUTO MARÍA MONTESSORI,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,594,,,,1
180802029,ESCUELA MUNICIPAL JOSE GONZALO MENDEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,116,,,,1
180802030,INSTITUTO NACIONAL DE NUTRICIÓN INN,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,02,PQ. PEDRO MARIA MORANTES,1,132,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,885,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,885,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,885,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,885,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,5,885,,,,1
180803002,ESCUELA BOLIVARIANA BUSTAMANTE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,6,885,,,,1
180803004,ESCUELA BOLIVARIANA LOS ANDES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,805,,,,1
180803004,ESCUELA BOLIVARIANA LOS ANDES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,805,,,,1
180803004,ESCUELA BOLIVARIANA LOS ANDES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,805,,,,1
180803004,ESCUELA BOLIVARIANA LOS ANDES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,805,,,,1
180803004,ESCUELA BOLIVARIANA LOS ANDES,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,5,805,,,,1
180803005,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA REPÚBLICA DEL ECUADOR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,808,,,,1
180803005,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA REPÚBLICA DEL ECUADOR,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,808,,,,1
180803006,ESCUELA BOLIVARIANA VIRGILIO PINZON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,938,,,,1
180803006,ESCUELA BOLIVARIANA VIRGILIO PINZON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,938,,,,1
180803006,ESCUELA BOLIVARIANA VIRGILIO PINZON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,938,,,,1
180803006,ESCUELA BOLIVARIANA VIRGILIO PINZON,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,938,,,,1
180803007,UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,836,,,,1
180803007,UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,836,,,,1
180803007,UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,836,,,,1
180803007,UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,836,,,,1
180803007,UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,5,836,,,,1
180803008,UNIDAD EDUCATIVA ESTADAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,830,,,,1
180803008,UNIDAD EDUCATIVA ESTADAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,830,,,,1
180803008,UNIDAD EDUCATIVA ESTADAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,830,,,,1
180803009,ESCUELA BÁSICA RURAL LA PROVIDENCIA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,848,,,,1
180803009,ESCUELA BÁSICA RURAL LA PROVIDENCIA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,848,,,,1
180803009,ESCUELA BÁSICA RURAL LA PROVIDENCIA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,848,,,,1
180803009,ESCUELA BÁSICA RURAL LA PROVIDENCIA,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,848,,,,1
180803010,CICLO DIVERSIFICADO ELEAZAR LOPEZ CONTRERAS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,921,,,,1
180803010,CICLO DIVERSIFICADO ELEAZAR LOPEZ CONTRERAS,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,921,,,,1
180803011,ESCUELA BÁSICA ESTADAL MARISCAL SUCRE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,986,,,,1
180803011,ESCUELA BÁSICA ESTADAL MARISCAL SUCRE,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,986,,,,1
180803012,LICEO BOLIVARIANO RAMÓN JOSÉ VELAZQUEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,1,865,,,,1
180803012,LICEO BOLIVARIANO RAMÓN JOSÉ VELAZQUEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,2,865,,,,1
180803012,LICEO BOLIVARIANO RAMÓN JOSÉ VELAZQUEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,3,865,,,,1
180803012,LICEO BOLIVARIANO RAMÓN JOSÉ VELAZQUEZ,,18,EDO. TACHIRA,08,MP. SAN CRISTOBAL,03,PQ. SN JUAN BAUTISTA,4,865,,,,1
