codigo_centro,cod_estado,estado,nombre_centro,electores,rank_por_tamano,residual_2006,residual_2012,n_hist,recent_distance,historical_mae,historical_rmse,historical_bias,abs_historical_bias,historical_volatility,selector,cohort,score,pasada,tolerancia_de_entrada,metodo,target,residual_2013,residual_2018
030603004,03,Apure,ESCUELA BASICA EL RECREO,3452.0,13,2.36814,-1.655662,2,1.655662,2.011901,2.043196,0.356239,0.356239,2.011901,recent_distance,operational,1.655662,1,2,longitudinal,2013,,
030101002,03,Apure,LICEO DIEGO EUGENIO CHACON,3436.0,14,2.65351,1.151335,2,1.151335,1.902423,2.045323,1.902423,1.902423,0.751088,recent_distance,operational,1.151335,1,2,longitudinal,2013,,
041701009,04,Aragua,UNIVERSIDAD DE CARABOBO MORITA II,7920.0,1,4.675509,0.487857,2,0.487857,2.581683,3.324033,2.581683,2.581683,2.093826,recent_distance,operational,0.487857,1,2,longitudinal,2013,,
040202001,04,Aragua,ESCUELA BASICA ROSA AMELIA FLORES,5908.0,4,9.512264,1.996523,2,1.996523,5.754394,6.872746,5.754394,5.754394,3.75787,recent_distance,operational,1.996523,1,2,longitudinal,2013,,
040601004,04,Aragua,CICLO DIVERSIFICADO RAFAEL HERNANDEZ LEON,4222.0,41,3.886648,1.922195,2,1.922195,2.904421,3.066013,2.904421,2.904421,0.982226,recent_distance,operational,1.922195,1,2,longitudinal,2013,,
041302010,04,Aragua,UNIDAD EDUCATIVA  EDUARDO ASSEF RAIDI,3924.0,57,3.011777,-0.693412,2,0.693412,1.852594,2.185363,1.159183,1.159183,1.852594,recent_distance,operational,0.693412,1,2,longitudinal,2013,,
041302001,04,Aragua,ESCUELA BASICA JOSE FELIX RIBAS,3746.0,75,3.978307,1.500239,2,1.500239,2.739273,3.006463,2.739273,2.739273,1.239034,recent_distance,operational,1.500239,1,2,longitudinal,2013,,
040108012,04,Aragua,ESCUELA BASICA ANIBAL CASTILLO,3599.0,87,5.370449,1.2471,2,1.2471,3.308774,3.898524,3.308774,3.308774,2.061674,recent_distance,operational,1.2471,1,2,longitudinal,2013,,
040401001,04,Aragua,GRUPO ESCOLAR FRANCISCO ISNARDY,3388.0,111,-3.401888,1.893813,2,1.893813,2.647851,2.753123,-0.754038,0.754038,2.647851,recent_distance,operational,1.893813,1,2,longitudinal,2013,,
050504001,05,Barinas,ESCUELA BASICA PEDRO ELIAS GUTIERREZ,3848.0,15,10.684114,0.590791,2,0.590791,5.637452,7.56635,5.637452,5.637452,5.046661,recent_distance,operational,0.590791,1,2,longitudinal,2013,,
050401006,05,Barinas,LICEO BOLIVARIANO ELIAS ARAQUE MULLER,3742.0,19,-3.876964,-1.756695,2,1.756695,2.816829,3.00972,-2.816829,2.816829,1.060135,recent_distance,operational,1.756695,1,2,longitudinal,2013,,
050302007,05,Barinas,ESCUELA BASICA JOSE RAMON TRASPUESTO,3705.0,21,7.317703,-1.252467,2,1.252467,4.285085,5.249641,3.032618,3.032618,4.285085,recent_distance,operational,1.252467,1,2,longitudinal,2013,,
050211012,05,Barinas,ESCUELA BASICA BOLIVARIANA CIUDAD VARYNA,3348.0,36,16.063123,-1.95468,2,1.95468,9.008902,11.442131,7.054222,7.054222,9.008902,recent_distance,operational,1.95468,1,2,longitudinal,2013,,
060108025,06,Bolivar,UNIDAD EDUCATIVA NACIONAL DOCTOR LUIS BELTRAN PRIETO FIGUEROA,5664.0,8,13.370556,1.582943,2,1.582943,7.47675,9.520438,7.47675,7.47675,5.893806,recent_distance,operational,1.582943,1,2,longitudinal,2013,,
060302003,06,Bolivar,UNIDAD EDUCATIVA LOS PROCERES,4708.0,19,7.036785,0.110171,2,0.110171,3.573478,4.976368,3.573478,3.573478,3.463307,recent_distance,operational,0.110171,1,2,longitudinal,2013,,
060303014,06,Bolivar,ESCUELA BASICA NACIONAL JOSE LUIS AFANADOR,4356.0,34,5.75476,1.153602,2,1.153602,3.454181,4.150184,3.454181,3.454181,2.300579,recent_distance,operational,1.153602,1,2,longitudinal,2013,,
060302014,06,Bolivar,ESCUELA BASICA NACIONAL EL PERU,4152.0,37,1.505279,0.441432,2,0.441432,0.973356,1.109218,0.973356,0.973356,0.531923,recent_distance,operational,0.441432,1,2,longitudinal,2013,,
060302008,06,Bolivar,ESCUELA ESTADAL BASICA  AGUA SALADA,4140.0,39,0.660543,-1.64991,2,1.64991,1.155227,1.256686,-0.494683,0.494683,1.155227,recent_distance,operational,1.64991,1,2,longitudinal,2013,,
060101023,06,Bolivar,ESCUELA NACIONAL BASICA ANTONIO DE BERRIOS,3899.0,46,2.228807,1.062393,2,1.062393,1.6456,1.745889,1.6456,1.6456,0.583207,recent_distance,operational,1.062393,1,2,longitudinal,2013,,
070901003,07,Carabobo,GRUPO ESCOLAR JUAN ANTONIO MICHELENA,6488.0,25,-1.074094,-1.486235,2,1.486235,1.280165,1.296645,-1.280165,1.280165,0.206071,recent_distance,operational,1.486235,1,2,longitudinal,2013,,
070403003,07,Carabobo,GRUPO ESCOLAR CARLOS ARVELO,5101.0,61,2.819422,-0.145882,2,0.145882,1.482652,1.996299,1.33677,1.33677,1.482652,recent_distance,operational,0.145882,1,2,longitudinal,2013,,
070401016,07,Carabobo,UNIDAD EDUCATIVA NACIONAL EL TOQUITO,4967.0,67,4.268275,1.365251,2,1.365251,2.816763,3.16876,2.816763,2.816763,1.451512,recent_distance,operational,1.365251,1,2,longitudinal,2013,,
071201019,07,Carabobo,ESCUELA NACIONAL BARBULA,4774.0,79,0.918813,-1.898067,2,1.898067,1.40844,1.491119,-0.489627,0.489627,1.40844,recent_distance,operational,1.898067,1,2,longitudinal,2013,,
070704005,07,Carabobo,ESCUELA MARIA CONCEPCION DE BOLIVAR,4530.0,93,4.568876,-1.628109,2,1.628109,3.098492,3.429677,1.470383,1.470383,3.098492,recent_distance,operational,1.628109,1,2,longitudinal,2013,,
071402003,07,Carabobo,UNIDAD EDUCATIVA ESTADAL JUANA GOMEZ,4264.0,106,1.052425,1.309415,2,1.309415,1.18092,1.18789,1.18092,1.18092,0.128495,recent_distance,operational,1.309415,1,2,longitudinal,2013,,
070703004,07,Carabobo,ESCUELA BASICA LA SALLE BALOCHE,4166.0,115,7.857261,-0.134806,2,0.134806,3.996034,5.55674,3.861228,3.861228,3.996034,recent_distance,operational,0.134806,1,2,longitudinal,2013,,
071201020,07,Carabobo,UNIDAD EDUCATIVA NACIONAL ABDON CALDERON,4103.0,119,0.509274,-1.286708,2,1.286708,0.897991,0.978514,-0.388717,0.388717,0.897991,recent_distance,operational,1.286708,1,2,longitudinal,2013,,
080701008,08,Cojedes,ESCUELA  BASICA  FRANCISCO MARIA ARIAS,3396.0,10,5.783731,-0.908513,2,0.908513,3.346122,4.139864,2.437609,2.437609,3.346122,recent_distance,operational,0.908513,1,2,longitudinal,2013,,
080301002,08,Cojedes,LICEO BOLIVARIANO HIGINIO MORALES,2805.0,18,-10.965454,-1.711052,2,1.711052,6.338253,7.847576,-6.338253,6.338253,4.627201,recent_distance,operational,1.711052,1,2,longitudinal,2013,,
090401006,09,Falcon,UNIDAD EDUCATIVA CARLOS DIEZ DEL CIERVO,5785.0,1,4.397708,-1.215908,2,1.215908,2.806808,3.226319,1.5909,1.5909,2.806808,recent_distance,operational,1.215908,1,2,longitudinal,2013,,
091002014,09,Falcon,ESCUELA TECNICA INDUSTRIAL ROBINSONIANA CORO  EXTENSION SAN JOSE,3947.0,6,4.643076,0.972029,2,0.972029,2.807553,3.354325,2.807553,2.807553,1.835523,recent_distance,operational,0.972029,1,2,longitudinal,2013,,
090401007,09,Falcon,ESCUELA BÁSICA ANTIGUO AEROPUERTO,3039.0,43,7.163094,0.970975,2,0.970975,4.067034,5.111395,4.067034,4.067034,3.09606,recent_distance,operational,0.970975,1,2,longitudinal,2013,,
092101001,09,Falcon,ESCUELA BASICA BOLIVARIANA YARACAL,2316.0,84,-1.850022,-1.802429,2,1.802429,1.826225,1.82638,-1.826225,1.826225,0.023796,recent_distance,operational,1.802429,1,2,longitudinal,2013,,
100701003,10,Guarico,ESCUELA BASICA NACIONAL RÓMULO GALLEGOS,5533.0,1,9.637737,0.29868,2,0.29868,4.968208,6.818181,4.968208,4.968208,4.669529,recent_distance,operational,0.29868,1,2,longitudinal,2013,,
101101001,10,Guarico,ESCUELA BASICA CARLOS IRAZABAL PEREZ,4832.0,5,4.677057,-1.117108,2,1.117108,2.897083,3.400206,1.779975,1.779975,2.897083,recent_distance,operational,1.117108,1,2,longitudinal,2013,,
100301009,10,Guarico,ESCUELA BASICA CELINA ACOSTA DE VIANA,4506.0,7,1.932515,-0.994442,2,0.994442,1.463479,1.536803,0.469036,0.469036,1.463479,recent_distance,operational,0.994442,1,2,longitudinal,2013,,
100301021,10,Guarico,LICEO FRANCISCO DE MIRANDA,3975.0,17,6.735996,0.534865,2,0.534865,3.63543,4.77806,3.63543,3.63543,3.100565,recent_distance,operational,0.534865,1,2,longitudinal,2013,,
110207048,11,Lara,ESCUELA BASICA SIMON BOLIVAR,7293.0,1,11.029696,0.659249,2,0.659249,5.844472,7.813092,5.844472,5.844472,5.185223,recent_distance,operational,0.659249,1,2,longitudinal,2013,,
110207015,11,Lara,UNIDAD EDUCATVA BERNABE PLANAS,5619.0,6,6.43473,-0.686631,2,0.686631,3.56068,4.575872,2.87405,2.87405,3.56068,recent_distance,operational,0.686631,1,2,longitudinal,2013,,
110601011,11,Lara,ESCUELA BASICA CREACION CALICANTO,4378.0,22,-4.155634,0.216969,2,0.216969,2.186301,2.942479,-1.969333,1.969333,2.186301,recent_distance,operational,0.216969,1,2,longitudinal,2013,,
110601017,11,Lara,UNIDAD EDUCATIVA ESTADAL RAIMUNDO PERNALETE,4346.0,26,-4.323262,0.158576,2,0.158576,2.240919,3.059064,-2.082343,2.082343,2.240919,recent_distance,operational,0.158576,1,2,longitudinal,2013,,
110601014,11,Lara,ESCUELA BASICA ARGENIS GRATEROL,4256.0,30,-6.103759,-1.25891,2,1.25891,3.681335,4.406854,-3.681335,3.681335,2.422424,recent_distance,operational,1.25891,1,2,longitudinal,2013,,
110203002,11,Lara,UNIDAD EDUCATIVA MARIA LEDEZMA,4249.0,31,3.467928,-0.250001,2,0.250001,1.858965,2.458559,1.608963,1.608963,1.858965,recent_distance,operational,0.250001,1,2,longitudinal,2013,,
110201037,11,Lara,GRUPO ESCOLAR JUAN TAMAYO RODRIGUEZ,4096.0,39,10.182906,0.073635,2,0.073635,5.12827,7.20059,5.12827,5.12827,5.054635,recent_distance,operational,0.073635,1,2,longitudinal,2013,,
120806002,12,Merida,UNID EDUC ANDRES ELOY BLANCO,4399.0,3,2.975465,1.64174,2,1.64174,2.308603,2.402988,2.308603,2.308603,0.666863,recent_distance,operational,1.64174,1,2,longitudinal,2013,,
120806001,12,Merida,GRUPO ESCOLAR EL EDUCADOR,3755.0,7,3.476391,-0.246076,2,0.246076,1.861234,2.46433,1.615157,1.615157,1.861234,recent_distance,operational,0.246076,1,2,longitudinal,2013,,
120901001,12,Merida,ESCUELA ESTADO APURE,3569.0,13,-2.209551,-1.52965,2,1.52965,1.8696,1.900255,-1.8696,1.8696,0.339951,recent_distance,operational,1.52965,1,2,longitudinal,2013,,
121701001,12,Merida,CICLO COMBINADO DR GERONIMO MALDONADO,3470.0,15,-0.809463,-1.693036,2,1.693036,1.25125,1.326952,-1.25125,1.25125,0.441787,recent_distance,operational,1.693036,1,2,longitudinal,2013,,
131101024,13,Miranda,ESCUELA EL INGENIO,5826.0,34,14.590766,1.945351,2,1.945351,8.268059,10.408527,8.268059,8.268059,6.322707,recent_distance,operational,1.945351,1,2,longitudinal,2013,,
131603002,13,Miranda,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,5222.0,52,4.318777,0.854941,2,0.854941,2.586859,3.113098,2.586859,2.586859,1.731918,recent_distance,operational,0.854941,1,2,longitudinal,2013,,
130301021,13,Miranda,UNIDAD EDUCATIVA ESTADAL TOMAS RAFAEL JIMENEZ,5071.0,62,5.961448,-0.676072,2,0.676072,3.31876,4.242401,2.642688,2.642688,3.31876,recent_distance,operational,0.676072,1,2,longitudinal,2013,,
130901091,13,Miranda,ESCUELA BASICA NACIONAL . ANTONIO ORDONEZ,4386.0,95,5.875309,1.665667,2,1.665667,3.770488,4.3182,3.770488,3.770488,2.104821,recent_distance,operational,1.665667,1,2,longitudinal,2013,,
131101007,13,Miranda,GRUPO ESCOLAR ELIAS CALIXTO POMPA,4066.0,111,7.718283,0.268286,2,0.268286,3.993284,5.460946,3.993284,3.993284,3.724999,recent_distance,operational,0.268286,1,2,longitudinal,2013,,
130901099,13,Miranda,UNIDAD EDUCATIVA NACIONAL LICEO MARIANO PICON SALAS,4041.0,114,3.490599,1.008231,2,1.008231,2.249415,2.569126,2.249415,2.249415,1.241184,recent_distance,operational,1.008231,1,2,longitudinal,2013,,
131201002,13,Miranda,ESCUELA BOLIVARIANA POLICARPO FARRERA,3781.0,141,7.308758,0.879889,2,0.879889,4.094323,5.205389,4.094323,4.094323,3.214435,recent_distance,operational,0.879889,1,2,longitudinal,2013,,
130801033,13,Miranda,UNIDAD EDUCATIVA BENITO CANONICO,3713.0,152,7.935105,0.314302,2,0.314302,4.124703,5.615367,4.124703,4.124703,3.810402,recent_distance,operational,0.314302,1,2,longitudinal,2013,,
131701012,13,Miranda,UNIDAD EDUCATIVA ESTADAL FRANCISCO DE MIRANDA,3115.0,230,-5.286851,-1.198345,2,1.198345,3.242598,3.833199,-3.242598,3.242598,2.044253,recent_distance,operational,1.198345,1,2,longitudinal,2013,,
131201005,13,Miranda,GRUPO ESCOLAR TERESA DE BOLIVAR,3070.0,240,5.911257,0.521026,2,0.521026,3.216141,4.196095,3.216141,3.216141,2.695115,recent_distance,operational,0.521026,1,2,longitudinal,2013,,
140807001,14,Monagas,ESCUELA TERESA CARREÑO,3694.0,10,3.034115,0.850416,2,0.850416,1.942266,2.228122,1.942266,1.942266,1.091849,recent_distance,operational,0.850416,1,2,longitudinal,2013,,
140709002,14,Monagas,ESCUELA BASICA CASTOR GUEVARA,3261.0,26,2.815807,-0.88902,2,0.88902,1.852414,2.087957,0.963394,0.963394,1.852414,recent_distance,operational,0.88902,1,2,longitudinal,2013,,
140501001,14,Monagas,ESCUELA BASICA ALBERTO RAVELL,3014.0,45,0.627727,-0.649103,2,0.649103,0.638415,0.638504,-0.010688,0.010688,0.638415,recent_distance,operational,0.649103,1,2,longitudinal,2013,,
140708016,14,Monagas,ESCUELA BASICA CECILIO ACOSTA,3013.0,46,6.411,1.50079,2,1.50079,3.955895,4.655819,3.955895,3.955895,2.455105,recent_distance,operational,1.50079,1,2,longitudinal,2013,,
151102002,15,Nueva Esparta,ESCUELA BÁSICA VILLA ROSA,3372.0,4,4.707109,0.858166,2,0.858166,2.782638,3.383292,2.782638,2.782638,1.924472,recent_distance,operational,0.858166,1,2,longitudinal,2013,,
151101001,15,Nueva Esparta,UNIDAD EDUCATIVA MONSEÑOR EDUARDO VÁSQUEZ,3352.0,5,1.819907,-0.322558,2,0.322558,1.071232,1.306925,0.748674,0.748674,1.071232,recent_distance,operational,0.322558,1,2,longitudinal,2013,,
150601021,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CACIQUE CHARAIMA,3087.0,13,0.557453,-0.940643,2,0.940643,0.749048,0.773163,-0.191595,0.191595,0.749048,recent_distance,operational,0.940643,1,2,longitudinal,2013,,
160601017,16,Portuguesa,ESCUELA BASICA ROMULO GALLEGOS,3768.0,6,2.275294,-1.943869,2,1.943869,2.109582,2.11608,0.165712,0.165712,2.109582,recent_distance,operational,1.943869,1,2,longitudinal,2013,,
160601021,16,Portuguesa,ESCUELA BASICA FE Y ALEGRIA,3521.0,14,-0.144184,0.040295,2,0.040295,0.09224,0.10586,-0.051944,0.051944,0.09224,recent_distance,operational,0.040295,1,2,longitudinal,2013,,
160601015,16,Portuguesa,GRUPO ESCOLAR BOLIVARIANO DURIGUA,3183.0,27,3.306058,-0.647949,2,0.647949,1.977003,2.382211,1.329055,1.329055,1.977003,recent_distance,operational,0.647949,1,2,longitudinal,2013,,
160301023,16,Portuguesa,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,3076.0,33,0.501972,-1.313938,2,1.313938,0.907955,0.994587,-0.405983,0.405983,0.907955,recent_distance,operational,1.313938,1,2,longitudinal,2013,,
170901018,17,Sucre,UNIDAD EDUCATIVA REBECA MEJIA,5640.0,1,11.341048,-0.095789,2,0.095789,5.718419,8.019618,5.62263,5.62263,5.718419,recent_distance,operational,0.095789,1,2,longitudinal,2013,,
170903019,17,Sucre,ESCUELA BOLIVARIANA RÍO CARIBE,4981.0,2,9.697037,0.54819,2,0.54819,5.122614,6.867788,5.122614,5.122614,4.574423,recent_distance,operational,0.54819,1,2,longitudinal,2013,,
170901017,17,Sucre,UNIDAD EDUCATIVA GRAN MARISCAL,4688.0,4,10.526208,-0.241111,2,0.241111,5.383659,7.445105,5.142549,5.142549,5.383659,recent_distance,operational,0.241111,1,2,longitudinal,2013,,
170907002,17,Sucre,U.E.NUEVA CÓRDOBA,3820.0,14,-0.837785,1.358761,2,1.358761,1.098273,1.128741,0.260488,0.260488,1.098273,recent_distance,operational,1.358761,1,2,longitudinal,2013,,
181601002,18,Tachira,GRUPO ESCOLAR PEDRO MARIA UREÑA,4862.0,5,12.027163,-0.511473,2,0.511473,6.269318,8.512175,5.757845,5.757845,6.269318,recent_distance,operational,0.511473,1,2,longitudinal,2013,,
180801011,18,Tachira,ESCUELA BASICA JUAN BAUTISTA GARCIA ROA,4339.0,11,2.684852,-0.829647,2,0.829647,1.75725,1.987051,0.927603,0.927603,1.75725,recent_distance,operational,0.829647,1,2,longitudinal,2013,,
180803004,18,Tachira,ESCUELA BOLIVARIANA LOS ANDES,4200.0,17,3.099837,-1.000574,2,1.000574,2.050205,2.303273,1.049631,1.049631,2.050205,recent_distance,operational,1.000574,1,2,longitudinal,2013,,
181901001,18,Tachira,UNIDAD EDUCATIVA ESTADAL INES LABRADOR DE LARA,3774.0,30,-1.731897,-0.677428,2,0.677428,1.204662,1.314986,-1.204662,1.204662,0.527234,recent_distance,operational,0.677428,1,2,longitudinal,2013,,
181301007,18,Tachira,ESCUELA BOLIVARIANA PRESBITERO DOCTOR JOSE AMANDO PEREZ ARELLANO,3687.0,32,4.446924,-0.976213,2,0.976213,2.711568,3.219327,1.735356,1.735356,2.711568,recent_distance,operational,0.976213,1,2,longitudinal,2013,,
190706001,19,Trujillo,UNIDAD EDUCATIVA ESTADAL ROMULO GALLEGOS,3330.0,10,6.548958,0.257517,2,0.257517,3.403237,4.634391,3.403237,3.403237,3.14572,recent_distance,operational,0.257517,1,2,longitudinal,2013,,
191403002,19,Trujillo,COLEGIO MARISCAL ANTONIO JOSÉ DE SUCRE,3122.0,22,4.473039,0.645423,2,0.645423,2.559231,3.195673,2.559231,2.559231,1.913808,recent_distance,operational,0.645423,1,2,longitudinal,2013,,
190202005,19,Trujillo,ESCUELA BOLIVARIANA PRESBÍTERO JOSÉ DE JESÚS ESPINOZA,2975.0,27,3.458131,1.19704,2,1.19704,2.327586,2.587622,2.327586,2.327586,1.130546,recent_distance,operational,1.19704,1,2,longitudinal,2013,,
191501002,19,Trujillo,UNIDAD BÁSICA PASCUAL IGNACIO VILLASMIL,2950.0,30,-1.538274,0.730906,2,0.730906,1.13459,1.204265,-0.403684,0.403684,1.13459,recent_distance,operational,0.730906,1,2,longitudinal,2013,,
200401020,20,Yaracuy,ESCUELA BASICA CARMEN DE RAMIREZ,3214.0,4,2.514258,-0.090833,2,0.090833,1.302545,1.779009,1.211712,1.211712,1.302545,recent_distance,operational,0.090833,1,2,longitudinal,2013,,
201201001,20,Yaracuy,ESCUELA BASICA LUISA DE MORALES,1911.0,52,5.108589,-0.909924,2,0.909924,3.009256,3.669172,2.099333,2.099333,3.009256,recent_distance,operational,0.909924,1,2,longitudinal,2013,,
200301007,20,Yaracuy,LICEO BOLIVARIANO HERIBERTO NUÑEZ OLIVEROS,1835.0,58,4.996406,-0.188329,2,0.188329,2.592367,3.535502,2.404039,2.404039,2.592367,recent_distance,operational,0.188329,1,2,longitudinal,2013,,
210513012,21,Zulia,UNIDAD EDUCATIVA NACIONAL FE Y ALEGRIA LA CHINITA,9954.0,1,7.437708,-0.783997,2,0.783997,4.110853,5.288391,3.326855,3.326855,4.110853,recent_distance,operational,0.783997,1,2,longitudinal,2013,,
210514007,21,Zulia,ESCUELA BASICA ESTADAL PROFESOR CONSUELO NAVAS TOVAR,6417.0,19,3.41911,-0.895244,2,0.895244,2.157177,2.499177,1.261933,1.261933,2.157177,recent_distance,operational,0.895244,1,2,longitudinal,2013,,
211805009,21,Zulia,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,6171.0,22,7.766285,0.229104,2,0.229104,3.997694,5.493982,3.997694,3.997694,3.768591,recent_distance,operational,0.229104,1,2,longitudinal,2013,,
210514013,21,Zulia,ESCUELA  BASICA 15 DE ENERO,6016.0,25,4.08253,-1.876864,2,1.876864,2.979697,3.177237,1.102833,1.102833,2.979697,recent_distance,operational,1.876864,1,2,longitudinal,2013,,
210904001,21,Zulia,ESCUELA BASICA ESTADAL DON MARIO BRICEÑO IRAGORRY,5381.0,38,9.98828,1.466045,2,1.466045,5.727163,7.138453,5.727163,5.727163,4.261118,recent_distance,operational,1.466045,1,2,longitudinal,2013,,
211102016,21,Zulia,ESCUELA NACIONAL LOS SAMANES,5187.0,43,-3.452891,1.809457,2,1.809457,2.631174,2.756501,-0.821717,0.821717,2.631174,recent_distance,operational,1.809457,1,2,longitudinal,2013,,
210401001,21,Zulia,UNIDAD EDUCATIVA ESTADAL MONSEÑOR ALVAREZ,4892.0,61,8.93258,0.110141,2,0.110141,4.521361,6.316768,4.521361,4.521361,4.411219,recent_distance,operational,0.110141,1,2,longitudinal,2013,,
210503002,21,Zulia,ESCUELA BASICA NACIONAL DR FRANCISCO OCHOA,4881.0,64,6.958601,-1.953106,2,1.953106,4.455854,5.110614,2.502747,2.502747,4.455854,recent_distance,operational,1.953106,1,2,longitudinal,2013,,
211303002,21,Zulia,LICEO NACIONAL BOLIVARIANO JULIO CESAR SALAS,4795.0,70,9.28064,1.829336,2,1.829336,5.554988,6.688675,5.554988,5.554988,3.725652,recent_distance,operational,1.829336,1,2,longitudinal,2013,,
211902002,21,Zulia,UNIDAD EDUCATIVA ESTADAL GENERAL RAFAEL URDANETA,4764.0,71,-1.185076,0.886448,2,0.886448,1.035762,1.046469,-0.149314,0.149314,1.035762,recent_distance,operational,0.886448,1,2,longitudinal,2013,,
210516012,21,Zulia,ESCUELA BASICA ESTADAL MAESTRO TOMAS  RAFAEL JIMENEZ,4601.0,80,7.392828,1.451022,2,1.451022,4.421925,5.327259,4.421925,4.421925,2.970903,recent_distance,operational,1.451022,1,2,longitudinal,2013,,
210503009,21,Zulia,LICEO NACIONAL DR JESUS ENRIQUE LOSSADA,4459.0,92,9.807473,1.024771,2,1.024771,5.416122,6.972685,5.416122,5.416122,4.391351,recent_distance,operational,1.024771,1,2,longitudinal,2013,,
220102004,22,Amazonas,ESCUELA BASICA CECILIO ACOSTA,3045.0,2,1.625167,0.041864,2,0.041864,0.833516,1.149548,0.833516,0.833516,0.791651,recent_distance,operational,0.041864,1,2,longitudinal,2013,,
220102006,22,Amazonas,ESCUELA BASICA JUAN IVIRNA CASTILLO,2810.0,7,-5.691593,0.408429,2,0.408429,3.050011,4.034913,-2.641582,2.641582,3.050011,recent_distance,operational,0.408429,1,2,longitudinal,2013,,
230106006,23,Delta Amacuro,CENTRO EDUCATIVO INTEGRAL MAYASHITA,1160.0,29,,0.638395,1,0.638395,0.638395,0.638395,0.638395,0.638395,,recent_distance,operational,0.638395,1,2,longitudinal,2013,,
230104008,23,Delta Amacuro,ESCUELA ANDRES BELLO,587.0,65,-5.955675,1.326006,2,1.326006,3.640841,4.314415,-2.314834,2.314834,3.640841,recent_distance,operational,1.326006,1,2,longitudinal,2013,,
240104001,24,La Guaira,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,4587.0,4,2.209713,-0.299282,2,0.299282,1.254497,1.576769,0.955216,0.955216,1.254497,recent_distance,operational,0.299282,1,2,longitudinal,2013,,
240104010,24,La Guaira,UNIDAD EDUCATIVA ESTATAL DOCTOR ALFREDO MACHADO,4441.0,7,1.724645,0.194292,2,0.194292,0.959468,1.227222,0.959468,0.959468,0.765176,recent_distance,operational,0.194292,1,2,longitudinal,2013,,
240107011,24,La Guaira,GRUPO ESCOLAR REPUBLICA DEL SALVADOR,4122.0,11,-0.716308,1.938036,2,1.938036,1.327172,1.461006,0.610864,0.610864,1.327172,recent_distance,operational,1.938036,1,2,longitudinal,2013,,
