codigo_centro,cod_estado,nombre_centro,estado,electores,mesas,rank_por_tamano,similarity,distancia_hist_pp,state_winner,state_top1,state_top2,candidate_profile,pasada,tolerancia_de_entrada,metodo,transicion
020101019,02,ESCUELA  RURAL B  KILÓMETRO 5,Anzoategui,4355,5,36,top2_gap,0.201939,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020302036,02,UNIDAD EDUCATIVA NACIONAL 29 DE MARZO,Anzoategui,4272,4,38,top2_gap,0.795732,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030604001,03,ESCUELA BASICA BOLIVARIANA MADARIAGA,Apure,3015,3,20,top2_gap,1.283959,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030402001,03,ESCUELA GRANJA JOSE MANUEL SANCHEZ OSTOS,Apure,2460,3,32,top2_gap,0.898375,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030201001,03,ESCUELA PRIMARIA BOLIVARIANA BRUZUAL,Apure,2282,2,41,top2_gap,0.103315,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040103002,04,ESCUELA BASICA GREGORIA DIAZ,Aragua,7152,8,1,top2_gap,0.452192,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040101011,04,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,Aragua,5964,7,9,top2_gap,0.301162,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040902003,04,ESCUELA BASICA SAN ISIDRO LABRADOR,Aragua,4980,6,18,top2_gap,1.653313,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
041501001,04,ESCUELA BASICA ESTADAL CAMATAGUA,Aragua,4495,5,36,top2_gap,1.983548,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040801015,04,ESCUELA BASICA SALOMON MORALES,Aragua,4350,5,45,top2_gap,1.815866,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040107005,04,ESCUELA BASICA EUTIMIO RIVAS,Aragua,4115,5,56,top2_gap,1.100846,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040103003,04,ESCUELA BASICA JUSTINA GUERRA,Aragua,3954,3,65,top2_gap,0.563795,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050210005,05,UNIDAD  EDUCATIVA PADRE FELIPE  SALVADOR GILIJ,Barinas,4580,5,4,top2_gap,1.543018,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050401005,05,UNIDAD EDUCATIVA PRIVADO COLEGIO CORAZON DE MARIA,Barinas,4080,5,8,top2_gap,1.117513,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
051001001,05,ESCUELA BASICA ALBERTO ARVELO  TORREALBA,Barinas,3648,4,21,top2_gap,0.416427,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050601001,05,ESCUELA BASICA JOSE FRANCISCO JIMENEZ,Barinas,3624,4,25,top2_gap,1.34366,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060108014,06,UNIDAD EDUCATIVA AUYANTEPUY,Bolivar,6314,7,6,top2_gap,1.701095,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060401003,06,ESCUELA BASICA NACIONAL ISAURA GOMEZ DE AYALA,Bolivar,5082,6,11,top2_gap,0.816935,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060108015,06,ESCUELA TECNICA COMERCIAL ANDRES BELLO,Bolivar,5070,6,12,top2_gap,0.647206,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060101027,06,UNIDAD EDUCATIVA NACIONAL ALEJANDRO OTERO,Bolivar,4768,4,16,top2_gap,0.411319,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060101007,06,ESCUELA NACIONAL BASICA JUAN VICENTE CARDOZO,Bolivar,4680,5,17,top2_gap,1.508946,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070906018,07,LICEO CICLO DIVERSIFICADO PEDRO GUAL,Carabobo,8475,5,5,top2_gap,1.769913,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071201007,07,ESCUELA JOSE FELIX SOSA,Carabobo,7272,8,7,top2_gap,1.367037,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401001,07,UNIDAD EDUCATIVA  NACIONAL   LUIS AUGUSTO MACHADO CISNEROS,Carabobo,6139,7,17,top2_gap,1.59413,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071301005,07,UNIDAD EDUCATIVA NACIONAL CAMPO SOLO,Carabobo,5550,6,32,top2_gap,1.994142,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401004,07,ESCUELA JOSE CECILIO AVILA,Carabobo,5055,5,47,top2_gap,0.529187,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070905006,07,GRUPO ESCOLAR FERMIN TORO,Carabobo,5026,1,49,top2_gap,0.53678,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401012,07,GRUPO ESCOLAR DIEGO IBARRA,Carabobo,4970,5,51,top2_gap,1.796494,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080201017,08,ESCUELA BASICA  EDUARDO NOGUERA,Cojedes,3237,3,6,top2_gap,0.359929,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080901002,08,ESCUELA  BASICA  JUAN ANGEL BRAVO,Cojedes,2574,3,11,top2_gap,1.369,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080101001,08,ESCUELA PRIMARIA  BOLIVARIANA NACIONAL AGUSTIN RAFAEL ANDRADES,Cojedes,2271,3,21,top2_gap,1.543732,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090402004,09,ESCUELA BÁSICA VICTOR LINO GÓMEZ,Falcon,4910,5,2,top2_gap,1.306891,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090403009,09,LICEO BOLIVARIANO ALEJANDRO PETION,Falcon,4070,5,10,top2_gap,1.292077,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091602005,09,ESCUELA BÁSICA BOLIVARIANA DON RÓMULO BETANCOURT,Falcon,3840,4,16,top2_gap,1.175924,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091601004,09,ESCUELA BÁSICA BOLIVARIANA AMUAY,Falcon,3180,3,44,top2_gap,0.144509,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090301001,09,ESCUELA PRIMARIA BOLIVARIANA LEONIDAS BERMUDEZ,Falcon,2952,3,55,top2_gap,0.676647,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100101007,10,UNIDAD EDUCATIVA JUAN JOSE RONDON,Guarico,4895,5,1,top2_gap,0.732711,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100101002,10,ESCUELA BASICA JOSE MANUEL FUENTES ACEVEDO,Guarico,3896,4,18,top2_gap,1.874066,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100301044,10,UNIDAD EDUCATIVA BICENTENARIO DE LAS AMERICAS,Guarico,3882,3,19,top2_gap,0.057145,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100101006,10,ESCUELA BASICA CLARA MATOS ARZOLA,Guarico,3333,3,33,top2_gap,1.402354,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110601009,11,ESCUELA BOLIVARIANA JOSE HERRERA OROPEZA,Lara,5490,6,5,top2_gap,1.019564,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110201049,11,UNIDAD EDUCATIVA MILITARIZADA CORONEL JOSE MARIA CAMACARO,Lara,3392,4,50,top2_gap,0.806846,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110501012,11,ESCUELA BOLIVARIANA GENERAL NICOLAS PATIÑO SOSA,Lara,3020,4,73,top2_gap,0.784423,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110207095,11,ESCUELA BASICA NACIONAL EL CORIANO,Lara,2992,4,74,top2_gap,0.332432,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110401005,11,UNIDAD EDUCATIVA PADRE PEREZ LIMARDO,Lara,2766,3,94,top2_gap,0.960882,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110502017,11,UNIDAD EDUCATIVA ESTADAL PEDRO GUAL,Lara,2643,3,103,top2_gap,0.305768,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120806001,12,GRUPO ESCOLAR EL EDUCADOR,Merida,4510,5,5,top2_gap,1.208213,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
121804001,12,GRUPO ESCOLAR ESTADO PORTUGUESA,Merida,4495,5,6,top2_gap,1.174531,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120106004,12,LICEO DOCTOR ALBERTO ADRIANI,Merida,3820,4,16,top2_gap,1.108143,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120901001,12,ESCUELA ESTADO APURE,Merida,3604,4,20,top2_gap,1.007476,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901012,13,COLEGIO JOSE DE JESUS AROCHA,Miranda,7360,8,14,top2_gap,0.133584,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901070,13,ESCUELA NACIONAL BARTOLOME SALOM,Miranda,6784,4,19,top2_gap,1.781761,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130402004,13,LICEO BOLIVARIANO CARTANAL II,Miranda,6288,6,25,top2_gap,0.838004,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130402009,13,ESCUELA BASICA NACIONAL CARTANAL  VICENTE EMILIO  SOJO,Miranda,5934,6,30,top2_gap,0.916631,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901067,13,UNIDAD EDUCATIVA ALBERTO RAVELL,Miranda,5852,4,32,top2_gap,0.430551,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131603002,13,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,Miranda,5745,3,36,top2_gap,0.032437,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901095,13,COLEGIO ARMANDO REVERON,Miranda,5460,6,43,top2_gap,0.781091,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130701021,13,ESCUELA BASICA NACIONAL LA CEIBA DEL ALTO,Miranda,5328,6,50,top2_gap,1.036544,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130201002,13,ESCUELA BASICA GABRIEL EMILIO MUÑOZ,Miranda,4985,1,56,top2_gap,0.334353,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140708019,14,ESCUELA BASICA PRIMERO DE MAYO,Monagas,4080,4,11,top2_gap,0.969549,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140709002,14,ESCUELA BASICA CASTOR GUEVARA,Monagas,3216,4,26,top2_gap,1.772271,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140303001,14,ESCUELA BÁSICA BOLIVARIANA EL GUÁCHARO,Monagas,2634,3,59,top2_gap,1.534483,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140502001,14,ESCUELA BÁSICA LISANDRO RIVERO,Monagas,2553,3,65,top2_gap,0.211832,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601023,15,UNIDAD EDUCATIVA RAFAEL SALAZAR BRITO,Nueva Esparta,3056,4,13,top2_gap,0.90104,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
151102002,15,UNIDAD EDUCATIVA ESCUELA BÁSICA VILLA ROSA,Nueva Esparta,2964,3,16,top2_gap,1.956137,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601015,15,UNIDAD EDUCATIVA SAN NICOLAS,Nueva Esparta,2868,3,22,top2_gap,0.200398,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160601041,16,ESCUELA BASICA TRINA DE MORENO,Portuguesa,4015,5,4,top2_gap,1.792259,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160401011,16,ESCUELA BASICA PORTUGUESA,Portuguesa,3975,5,6,top2_gap,0.621494,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160601002,16,UNIDAD EDUCATIVA NACIONAL HERMANAS PERAZA,Portuguesa,3474,3,15,top2_gap,0.917189,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160201012,16,ESCUELA BASICA PIRITU,Portuguesa,2787,3,47,top2_gap,1.93261,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160601026,16,GRUPO ESCOLAR RAIMUNDO ANDUEZA,Portuguesa,2703,3,52,top2_gap,1.183117,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170904012,17,ESCUELA PRIMARIA BOLIVARIANA ESTADO NUEVA ESPARTA,Sucre,3648,4,19,top2_gap,0.242614,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170301010,17,ESCUELA BOLIVARIANA MARIA RODRÍGUEZ DE VERA,Sucre,3484,4,21,top2_gap,0.186838,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170903006,17,UNIDAD EDUCATIVA GRAN MARISCAL DE AYACUCHO,Sucre,3368,4,27,top2_gap,1.685724,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170902009,17,UNIDAD EDUCATIVA CRUZ ALMANDOZ MORA,Sucre,3252,4,31,top2_gap,0.769814,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170301017,17,UNIDAD EDUCATIVA  JOSÉ JESÚS MARTÍNEZ MATA,Sucre,2907,3,47,top2_gap,0.875233,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401004,18,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION DE TARIBA,Tachira,4310,5,16,top2_gap,0.389541,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180201001,18,UNIDAD EDUCATIVA MANUEL FELIPE RUGELES,Tachira,4152,4,19,top2_gap,1.872399,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180801011,18,ESCUELA BÁSICA JUAN BAUTISTA GARCIA ROA,Tachira,4120,5,21,top2_gap,0.491294,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180803006,18,ESCUELA BOLIVARIANA VIRGILIO PINZON,Tachira,3752,4,32,top2_gap,0.369633,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
182801001,18,UNIDAD EDUCATIVA DR RAFAEL ANTONIO UZCATEGUI,Tachira,3696,4,37,top2_gap,1.351326,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
181901001,18,UNIDAD EDUCATIVA ESTADAL INES LABRADOR DE LARA,Tachira,3424,4,49,top2_gap,1.494895,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303002,19,UNIDAD EDUCATIVA RAFAEL QUEVEDO URBINA,Trujillo,3465,3,7,top2_gap,0.508707,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190501004,19,ESCUELA BOLIVARIANA CARRILLO GUERRA,Trujillo,3380,4,11,top2_gap,1.398941,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190507001,19,UNIDAD EDUCATIVA DOCTOR ANDRÉS LOMELLI ROSARIO,Trujillo,3210,3,15,top2_gap,0.363756,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303001,19,UNIDAD EDUCATIVA  MANUEL MARIA CARRASQUERO,Trujillo,3156,4,19,top2_gap,0.239641,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701014,20,LICEO COCOROTE,Yaracuy,1976,2,57,top2_gap,0.081969,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701012,20,CENTRO DE EDUCACION INICIAL LOS ROSALES,Yaracuy,1966,2,58,top2_gap,0.54647,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200101001,20,ESCUELA BASICA CARMELO FERNANDEZ,Yaracuy,1912,2,63,top2_gap,1.966501,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200501002,20,ESCUELA BASICA ALIDA CASULLO DE ZERPA,Yaracuy,1736,2,74,top2_gap,1.501844,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805009,21,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,Zulia,5795,5,22,top2_gap,1.127575,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805012,21,ESCUELA BASICA NACIONAL SISO MARTINEZ,Zulia,5460,6,35,top2_gap,0.990567,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211303007,21,ESCUELA BASICA NACIONAL ZIRUMA,Zulia,4908,6,50,top2_gap,1.256084,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210513007,21,ESCUELA BASICA ESTADAL EL ROSARIO,Zulia,4310,5,74,top2_gap,1.044188,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210504009,21,INSTITUTO UNIVERSITARIO TECNOLOGICO JUAN PABLO PEREZ ALFONZO,Zulia,3723,3,119,top2_gap,1.731354,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211803009,21,ESCUELA BASICA BICENTENARIO JOSE ANTONIO PAEZ,Zulia,3686,4,123,top2_gap,0.342189,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210505002,21,ESCUELA BASICA ESTADAL NESTOR LUIS PEREZ,Zulia,3584,4,136,top2_gap,0.580538,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211802005,21,ESCUELA BASICA NACIONAL GENERAL RAFAEL URDANETA FE Y ALEGRIA,Zulia,3468,4,148,top2_gap,0.007634,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210511005,21,GRUPO ESCOLAR ESTADAL EDUARDO EMIRO FERRER,Zulia,3436,2,157,top2_gap,0.594261,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210803004,21,UNIDAD EDUCATIVA NACIONAL PRIVADA COLEGIO SAN PABLO,Zulia,3384,4,167,top2_gap,0.374173,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210503022,21,ESCUELA NACIONAL MARACAIBO,Zulia,3376,4,169,top2_gap,0.801182,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220101001,22,UNIDAD EDUCATIVA AMAZONAS,Amazonas,2440,2,5,top2_gap,1.365971,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220102012,22,UNIDAD EDUCATIVA BOLIVARIANA LA INDEPENDENCIA,Amazonas,1356,2,16,top2_gap,1.445809,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230105006,23,SIMONCITO BOLIVARIANO DIVINO NIÑO  LOS COCOS,Delta Amacuro,1122,2,29,top2_gap,0.280848,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230108008,23,UENBOLIV LUISA CACERES DE ARISMENDI  VOLCAN,Delta Amacuro,1116,2,30,top2_gap,0.142437,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240111010,24,UNIDAD EDUCATIVA ESTATAL JESUS MARIA PORTILLO,La Guaira,4292,4,6,top2_gap,0.363048,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240107007,24,ESCUELA MANUEL SEGUNDO SANCHEZ,La Guaira,3904,4,10,top2_gap,0.278703,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240104001,24,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,La Guaira,3856,4,12,top2_gap,1.012658,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010119003,01,LICEO BOLIVARIANO PEDRO EMILIO COLL,Distrito Capital,7424,8,5,full_profile,1.955442,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010107010,01,ESCUELA NACIONAL BOLIVARIANA 19 DE ABRIL,Distrito Capital,6155,5,19,full_profile,1.930397,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010110022,01,UNIDAD EDUCATIVA NACIONAL MIGUEL ANTONIO CARO,Distrito Capital,6025,5,22,full_profile,1.359098,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010111013,01,UNIDAD EDUCATIVA NACIONAL 23 DE ENERO,Distrito Capital,5655,5,24,full_profile,0.685926,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010115021,01,ESCUELA BÁSICA NACIONAL AMANDA DE SCHNELL,Distrito Capital,5620,4,25,full_profile,1.174607,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010114013,01,ESCUELA TÉCNICA COMERCIAL ROBINSONIANA DISTRITAL JUAN ESPAÑA,Distrito Capital,5150,2,32,full_profile,1.614344,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010114040,01,LICEO BOLIVARIANO FRAY PEDRO DE AGREDA,Distrito Capital,4670,5,44,full_profile,0.908328,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021601007,02,UNIDAD EDUCATIVA ESTADAL FRANCISCO FAJARDO,Anzoategui,5616,4,7,full_profile,1.011392,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301004,02,LICEO CRISTOBAL COLON,Anzoategui,4585,5,25,full_profile,1.340487,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301029,02,ESCUELA NACIONAL TRONCONAL II,Anzoategui,4295,5,37,full_profile,1.476549,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301032,02,ESCUELA  BÁSICA RÓMULO GALLEGOS,Anzoategui,4045,5,50,full_profile,1.957546,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020306004,02,UNIDAD EDUCATIVA JESÚS RAFAEL ALBORNOZ,Anzoategui,3020,4,121,full_profile,0.986711,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020601003,02,ESCUELA BASICA JESÚS MARIA PORRAS ALFARO,Anzoategui,3016,4,124,full_profile,1.954666,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301020,02,GRUPO ESCOLAR CACIQUE PAISANA,Anzoategui,2966,2,132,full_profile,1.81345,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030604001,03,ESCUELA BASICA BOLIVARIANA MADARIAGA,Apure,3015,3,20,full_profile,0.67822,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030701026,03,ESCUELA PRIMARIA BOLIVARIANA  MARIA NICASIA GAMARRA,Apure,1096,2,122,full_profile,1.806205,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030701025,03,ESCUELA BASICA RAMONA FIGUEREDO,Apure,854,1,154,full_profile,0.689151,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040101011,04,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,Aragua,5964,7,9,full_profile,1.569789,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040106002,04,ESCUELA BASICA RAFAEL URDANETA,Aragua,4472,4,39,full_profile,1.904988,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
041601007,04,ESCUELA BASICA ESTADAL SOCORRO ACOSTA DE SANCHEZ,Aragua,4450,5,42,full_profile,1.853102,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040106012,04,ESCUELA BASICA VICTOR LINO GOMEZ,Aragua,4280,4,51,full_profile,1.775719,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
